State,Trade_Type,Domestic_Mode,Unit,Year,Units_Within,Units_In,Units_Out
Montana,Import,Other and unknown,million U.S. dollars (2017 constant $),2022,22.826605,6.114012,9.977919
Montana,Import,Pipeline,million U.S. dollars (2017 constant $),2022,3211.643065,0,3727.676858
Montana,Import,Rail,million U.S. dollars (2017 constant $),2022,89.680223,86.451378,642.422219
Montana,Import,Truck,million U.S. dollars (2017 constant $),2022,416.125841,365.184032,3071.749019
Nebraska,Domestic Only,Air (include truck-air),million U.S. dollars (2017 constant $),2022,0,481.655568,124.330021
Nebraska,Domestic Only,Multiple modes & mail,million U.S. dollars (2017 constant $),2022,2377.808099,12541.61319,11663.91894
Nebraska,Domestic Only,Pipeline,million U.S. dollars (2017 constant $),2022,531.310417,10310.20281,10323.11651
Nebraska,Domestic Only,Rail,million U.S. dollars (2017 constant $),2022,2881.064008,1468.39275,3111.149207
Nebraska,Domestic Only,Truck,million U.S. dollars (2017 constant $),2022,66890.36387,56830.17803,51398.34546
Nebraska,Domestic Only,Water,million U.S. dollars (2017 constant $),2022,0,4.669131,0
Nebraska,Export,Air (include truck-air),million U.S. dollars (2017 constant $),2022,0,2.034356,793.627546
Nebraska,Export,Multiple modes & mail,million U.S. dollars (2017 constant $),2022,0,0,891.41035
Nebraska,Export,Other and unknown,million U.S. dollars (2017 constant $),2022,0,0,148.268264
Nebraska,Export,Pipeline,million U.S. dollars (2017 constant $),2022,0,0,315.621531
Nebraska,Export,Rail,million U.S. dollars (2017 constant $),2022,0,0,1927.385496
Nebraska,Export,Truck,million U.S. dollars (2017 constant $),2022,5.059936,1.350063,3843.571013
Nebraska,Export,Water,million U.S. dollars (2017 constant $),2022,0,0,0.006364
Nebraska,Import,Air (include truck-air),million U.S. dollars (2017 constant $),2022,0,356.293154,44.018556
Nebraska,Import,Multiple modes & mail,million U.S. dollars (2017 constant $),2022,0,593.764136,0
Nebraska,Import,Other and unknown,million U.S. dollars (2017 constant $),2022,0,0.475877,12.076559
Nebraska,Import,Rail,million U.S. dollars (2017 constant $),2022,0,770.279897,0
Nebraska,Import,Truck,million U.S. dollars (2017 constant $),2022,49.348538,1952.195065,3.534159
Nebraska,Import,Water,million U.S. dollars (2017 constant $),2022,0,0.003607,0
Nevada,Domestic Only,Air (include truck-air),million U.S. dollars (2017 constant $),2022,0.00014,2979.38979,373.083331
Nevada,Domestic Only,Multiple modes & mail,million U.S. dollars (2017 constant $),2022,1573.272888,20214.04578,10175.45444
Nevada,Domestic Only,Pipeline,million U.S. dollars (2017 constant $),2022,1071.310951,6784.93782,2648.651065
Nevada,Domestic Only,Rail,million U.S. dollars (2017 constant $),2022,1.322128,318.715671,44.887657
Nevada,Domestic Only,Truck,million U.S. dollars (2017 constant $),2022,26933.25341,53734.47852,23543.78187
Nevada,Export,Air (include truck-air),million U.S. dollars (2017 constant $),2022,25.280206,168.975317,6276.346908
Nevada,Export,Multiple modes & mail,million U.S. dollars (2017 constant $),2022,0,0.003048,288.08351
Nevada,Export,Other and unknown,million U.S. dollars (2017 constant $),2022,155.1794,0.005497,202.255055
Nevada,Export,Rail,million U.S. dollars (2017 constant $),2022,0,0,621.413496
Nevada,Export,Truck,million U.S. dollars (2017 constant $),2022,97.231712,67.744114,4643.056629
Nevada,Import,Air (include truck-air),million U.S. dollars (2017 constant $),2022,1.160472,2470.849007,82.383348
Nevada,Import,Multiple modes & mail,million U.S. dollars (2017 constant $),2022,0,1237.743808,0.071824
Nevada,Import,Other and unknown,million U.S. dollars (2017 constant $),2022,5.736641,86.489856,0.124268
Nevada,Import,Rail,million U.S. dollars (2017 constant $),2022,0,314.89067,0
Nevada,Import,Truck,million U.S. dollars (2017 constant $),2022,112.081256,7952.635266,4.076882
New Hampshire,Domestic Only,Air (include truck-air),million U.S. dollars (2017 constant $),2022,0,659.88678,1387.391573
New Hampshire,Domestic Only,Multiple modes & mail,million U.S. dollars (2017 constant $),2022,1343.165014,14401.20738,11197.9266
New Hampshire,Domestic Only,Pipeline,million U.S. dollars (2017 constant $),2022,797.326618,529.507621,550.394008
New Hampshire,Domestic Only,Rail,million U.S. dollars (2017 constant $),2022,0,39.572453,0.603392
New Hampshire,Domestic Only,Truck,million U.S. dollars (2017 constant $),2022,14422.19772,39183.46398,25292.75916
New Hampshire,Export,Air (include truck-air),million U.S. dollars (2017 constant $),2022,0,51.097758,1224.844413
New Hampshire,Export,Multiple modes & mail,million U.S. dollars (2017 constant $),2022,88.662509,207.54847,122.872129
New Hampshire,Export,Other and unknown,million U.S. dollars (2017 constant $),2022,0,0,35.489261
New Hampshire,Export,Rail,million U.S. dollars (2017 constant $),2022,0,93.894384,132.970182
New Hampshire,Export,Truck,million U.S. dollars (2017 constant $),2022,493.410743,113.396535,3126.664106
New Hampshire,Export,Water,million U.S. dollars (2017 constant $),2022,0,0.396057,0.08074
New Hampshire,Import,Air (include truck-air),million U.S. dollars (2017 constant $),2022,0,652.448021,5.85689
New Hampshire,Import,Multiple modes & mail,million U.S. dollars (2017 constant $),2022,23.579896,1048.375852,66.321247
New Hampshire,Import,Other and unknown,million U.S. dollars (2017 constant $),2022,0,0.220545,9.51125
New Hampshire,Import,Rail,million U.S. dollars (2017 constant $),2022,0,833.189117,6.652534
New Hampshire,Import,Truck,million U.S. dollars (2017 constant $),2022,485.747368,8597.070084,4.249002
New Hampshire,Import,Water,million U.S. dollars (2017 constant $),2022,0,68.400622,31.095206
New Jersey,Domestic Only,Air (include truck-air),million U.S. dollars (2017 constant $),2022,0,2510.639206,3762.959146
New Jersey,Domestic Only,Multiple modes & mail,million U.S. dollars (2017 constant $),2022,16480.77935,63828.53228,92602.28765
New Jersey,Domestic Only,Pipeline,million U.S. dollars (2017 constant $),2022,10577.3139,9639.531248,5343.300479
New Jersey,Domestic Only,Rail,million U.S. dollars (2017 constant $),2022,525.880571,2818.998988,1195.912555
New Jersey,Domestic Only,Truck,million U.S. dollars (2017 constant $),2022,140811.7125,192190.2279,228990.1198
New Jersey,Domestic Only,Water,million U.S. dollars (2017 constant $),2022,701.734005,1077.480461,176.886876
New Jersey,Export,Air (include truck-air),million U.S. dollars (2017 constant $),2022,0,1056.121087,3972.551178
New Jersey,Export,Multiple modes & mail,million U.S. dollars (2017 constant $),2022,106.439904,915.760857,468.796252
New Jersey,Export,Other and unknown,million U.S. dollars (2017 constant $),2022,349.271063,212.244128,77.701589
New Jersey,Export,Pipeline,million U.S. dollars (2017 constant $),2022,0,0,8.076667
New Jersey,Export,Rail,million U.S. dollars (2017 constant $),2022,585.878791,604.570993,2337.490946
New Jersey,Export,Truck,million U.S. dollars (2017 constant $),2022,4503.415304,10270.55806,23916.69326
New Jersey,Export,Water,million U.S. dollars (2017 constant $),2022,138.563119,142.315428,107.526476
New Jersey,Import,Air (include truck-air),million U.S. dollars (2017 constant $),2022,0,10124.48898,636.093645
New Jersey,Import,Multiple modes & mail,million U.S. dollars (2017 constant $),2022,1729.492185,5978.865153,16510.69292
New Jersey,Import,No domestic mode,million U.S. dollars (2017 constant $),2022,2829.781776,0,0
New Jersey,Import,Other and unknown,million U.S. dollars (2017 constant $),2022,112.440201,55.227108,136.812546
New Jersey,Import,Rail,million U.S. dollars (2017 constant $),2022,759.535139,4135.405708,5548.400298
New Jersey,Import,Truck,million U.S. dollars (2017 constant $),2022,57693.56715,33054.18865,73607.1509
New Jersey,Import,Water,million U.S. dollars (2017 constant $),2022,966.580285,3164.442359,2249.873232
New Mexico,Domestic Only,Air (include truck-air),million U.S. dollars (2017 constant $),2022,0,364.907091,516.975249
New Mexico,Domestic Only,Multiple modes & mail,million U.S. dollars (2017 constant $),2022,897.66087,11573.57766,2225.318326
New Mexico,Domestic Only,Other and unknown,million U.S. dollars (2017 constant $),2022,263.000098,0,0
New Mexico,Domestic Only,Pipeline,million U.S. dollars (2017 constant $),2022,3133.601712,3961.966012,14452.56858
New Mexico,Domestic Only,Rail,million U.S. dollars (2017 constant $),2022,686.808109,536.204287,281.893319
New Mexico,Domestic Only,Truck,million U.S. dollars (2017 constant $),2022,21112.87673,26991.27675,11141.52726
New Mexico,Export,Air (include truck-air),million U.S. dollars (2017 constant $),2022,1.211856,0.96893,1522.223588
New Mexico,Export,Multiple modes & mail,million U.S. dollars (2017 constant $),2022,0,0.164287,69.045106
New Mexico,Export,Other and unknown,million U.S. dollars (2017 constant $),2022,1.516806,2.485826,59.05504
New Mexico,Export,Rail,million U.S. dollars (2017 constant $),2022,0,0,47.1315
New Mexico,Export,Truck,million U.S. dollars (2017 constant $),2022,1258.835171,9013.804799,903.010315
New Mexico,Import,Air (include truck-air),million U.S. dollars (2017 constant $),2022,11.14517,943.479825,4.898513
New Mexico,Import,Multiple modes & mail,million U.S. dollars (2017 constant $),2022,0,76.245714,0
New Mexico,Import,Other and unknown,million U.S. dollars (2017 constant $),2022,55.132946,21.682424,394.028627
New Mexico,Import,Pipeline,million U.S. dollars (2017 constant $),2022,0,4.886519,0
New Mexico,Import,Rail,million U.S. dollars (2017 constant $),2022,0,80.061921,0.008251
New Mexico,Import,Truck,million U.S. dollars (2017 constant $),2022,332.397138,836.243877,11466.8109
New York,Domestic Only,Air (include truck-air),million U.S. dollars (2017 constant $),2022,40.212586,5065.134268,3737.770866
New York,Domestic Only,Multiple modes & mail,million U.S. dollars (2017 constant $),2022,25627.6924,104569.0228,92912.63552
New York,Domestic Only,Pipeline,million U.S. dollars (2017 constant $),2022,6387.691602,10277.69587,4174.5779
New York,Domestic Only,Rail,million U.S. dollars (2017 constant $),2022,1196.396999,1092.952497,198.917153
New York,Domestic Only,Truck,million U.S. dollars (2017 constant $),2022,280945.6334,236232.3178,217864.7274
New York,Domestic Only,Water,million U.S. dollars (2017 constant $),2022,42.092431,12.015488,311.273385
New York,Export,Air (include truck-air),million U.S. dollars (2017 constant $),2022,1743.425417,16315.92481,5659.353967
New York,Export,Multiple modes & mail,million U.S. dollars (2017 constant $),2022,704.460591,5068.445667,741.077849
New York,Export,Other and unknown,million U.S. dollars (2017 constant $),2022,695.581391,576.522174,1113.168189
New York,Export,Pipeline,million U.S. dollars (2017 constant $),2022,314.056579,2380.574491,347.925268
New York,Export,Rail,million U.S. dollars (2017 constant $),2022,452.213845,5805.212369,1062.607323
New York,Export,Truck,million U.S. dollars (2017 constant $),2022,60277.10191,100615.2737,7981.254943
New York,Export,Water,million U.S. dollars (2017 constant $),2022,0.051405,580.919508,352.370282
New York,Import,Air (include truck-air),million U.S. dollars (2017 constant $),2022,2010.11911,10376.33627,12967.72891
New York,Import,Multiple modes & mail,million U.S. dollars (2017 constant $),2022,2896.365194,7856.619945,5281.698586
New York,Import,Other and unknown,million U.S. dollars (2017 constant $),2022,1716.349647,121.193981,374.983123
New York,Import,Pipeline,million U.S. dollars (2017 constant $),2022,509.460212,841.013816,2077.315303
New York,Import,Rail,million U.S. dollars (2017 constant $),2022,910.270995,4648.83494,5563.296912
New York,Import,Truck,million U.S. dollars (2017 constant $),2022,59337.7523,36813.68922,58743.8745
New York,Import,Water,million U.S. dollars (2017 constant $),2022,0.368141,1068.031751,69.892686
North Carolina,Domestic Only,Air (include truck-air),million U.S. dollars (2017 constant $),2022,0.286158,2937.355945,811.976709
North Carolina,Domestic Only,Multiple modes & mail,million U.S. dollars (2017 constant $),2022,12981.35387,57156.05677,42637.17976
North Carolina,Domestic Only,Pipeline,million U.S. dollars (2017 constant $),2022,2313.47222,3477.522051,0
North Carolina,Domestic Only,Rail,million U.S. dollars (2017 constant $),2022,488.324994,3063.659775,763.215061
North Carolina,Domestic Only,Truck,million U.S. dollars (2017 constant $),2022,190673.1327,164928.5735,219356.9996
North Carolina,Domestic Only,Water,million U.S. dollars (2017 constant $),2022,0,62.901824,0
North Carolina,Export,Air (include truck-air),million U.S. dollars (2017 constant $),2022,0.002618,161.977157,8841.645501
North Carolina,Export,Multiple modes & mail,million U.S. dollars (2017 constant $),2022,16.935011,262.278788,1130.833485
North Carolina,Export,Other and unknown,million U.S. dollars (2017 constant $),2022,53.537001,10.402744,553.085953
North Carolina,Export,Rail,million U.S. dollars (2017 constant $),2022,0,1368.031394,1119.985644
North Carolina,Export,Truck,million U.S. dollars (2017 constant $),2022,3903.936294,530.285464,20455.71163
North Carolina,Export,Water,million U.S. dollars (2017 constant $),2022,0,0.094111,0.120375
North Carolina,Import,Air (include truck-air),million U.S. dollars (2017 constant $),2022,0.003325,7076.472715,409.795104
North Carolina,Import,Multiple modes & mail,million U.S. dollars (2017 constant $),2022,42.162197,5565.315247,245.274777
North Carolina,Import,Other and unknown,million U.S. dollars (2017 constant $),2022,15.717138,70.880484,0.661034
North Carolina,Import,Rail,million U.S. dollars (2017 constant $),2022,0,3944.58164,1278.859345
North Carolina,Import,Truck,million U.S. dollars (2017 constant $),2022,6420.435391,29442.1139,607.365691
North Carolina,Import,Water,million U.S. dollars (2017 constant $),2022,0,1.20497,46.423889
North Dakota,Domestic Only,Air (include truck-air),million U.S. dollars (2017 constant $),2022,0,371.592446,75.558854
North Dakota,Domestic Only,Multiple modes & mail,million U.S. dollars (2017 constant $),2022,825.068076,5783.182066,7298.750398
North Dakota,Domestic Only,Other and unknown,million U.S. dollars (2017 constant $),2022,610.795701,0,0
North Dakota,Domestic Only,Pipeline,million U.S. dollars (2017 constant $),2022,4732.117964,1578.273238,30996.14586
North Dakota,Domestic Only,Rail,million U.S. dollars (2017 constant $),2022,1343.35982,709.805034,8017.293876
North Dakota,Domestic Only,Truck,million U.S. dollars (2017 constant $),2022,23795.87354,20802.30017,14319.38767
North Dakota,Export,Air (include truck-air),million U.S. dollars (2017 constant $),2022,7.714813,57.592842,124.151909
North Dakota,Export,Multiple modes & mail,million U.S. dollars (2017 constant $),2022,0,8.084892,172.916282
North Dakota,Export,Other and unknown,million U.S. dollars (2017 constant $),2022,0.086936,4.721216,176.173888
North Dakota,Export,Pipeline,million U.S. dollars (2017 constant $),2022,2866.547773,4008.921411,2139.863169
North Dakota,Export,Rail,million U.S. dollars (2017 constant $),2022,380.277155,5752.357051,600.961268
North Dakota,Export,Truck,million U.S. dollars (2017 constant $),2022,1180.717312,17639.55661,578.539015
North Dakota,Import,Air (include truck-air),million U.S. dollars (2017 constant $),2022,2.3047,196.590344,11.477272
North Dakota,Import,Multiple modes & mail,million U.S. dollars (2017 constant $),2022,0,296.069703,48.480174
North Dakota,Import,Other and unknown,million U.S. dollars (2017 constant $),2022,0.071955,0,0.023958
North Dakota,Import,Pipeline,million U.S. dollars (2017 constant $),2022,8.950046,7.561247,38839.38432
North Dakota,Import,Rail,million U.S. dollars (2017 constant $),2022,389.04224,163.533992,13773.15696
North Dakota,Import,Truck,million U.S. dollars (2017 constant $),2022,924.707881,632.301826,7577.128914
Ohio,Domestic Only,Air (include truck-air),million U.S. dollars (2017 constant $),2022,0.657125,2734.022693,1706.508784
Ohio,Domestic Only,Multiple modes & mail,million U.S. dollars (2017 constant $),2022,16245.67966,72386.70425,68045.12688
Ohio,Domestic Only,Other and unknown,million U.S. dollars (2017 constant $),2022,0.283853,0,0
Ohio,Domestic Only,Pipeline,million U.S. dollars (2017 constant $),2022,15914.87317,15129.84268,13213.24784
Ohio,Domestic Only,Rail,million U.S. dollars (2017 constant $),2022,3958.585355,4939.444162,5371.89687
Ohio,Domestic Only,Truck,million U.S. dollars (2017 constant $),2022,257650.6403,292068.6732,279692.2807
Ohio,Domestic Only,Water,million U.S. dollars (2017 constant $),2022,355.921812,2424.26049,1660.411159
Ohio,Export,Air (include truck-air),million U.S. dollars (2017 constant $),2022,0.015223,197.002395,8983.122257
Ohio,Export,Multiple modes & mail,million U.S. dollars (2017 constant $),2022,19.881337,18.674254,2168.967414
Ohio,Export,Other and unknown,million U.S. dollars (2017 constant $),2022,717.548062,1413.913251,54.061332
Ohio,Export,Pipeline,million U.S. dollars (2017 constant $),2022,0,0,7.934627
Ohio,Export,Rail,million U.S. dollars (2017 constant $),2022,133.600885,49.970149,3503.334354
Ohio,Export,Truck,million U.S. dollars (2017 constant $),2022,424.034593,105.931836,31537.29094
Ohio,Export,Water,million U.S. dollars (2017 constant $),2022,69.382827,236.38126,323.017978
Ohio,Import,Air (include truck-air),million U.S. dollars (2017 constant $),2022,0.762928,7818.690909,775.13992
Ohio,Import,Multiple modes & mail,million U.S. dollars (2017 constant $),2022,92.323141,9032.337083,419.815948
Ohio,Import,Other and unknown,million U.S. dollars (2017 constant $),2022,77.996853,646.476726,0.100232
Ohio,Import,Pipeline,million U.S. dollars (2017 constant $),2022,0,1904.656316,0
Ohio,Import,Rail,million U.S. dollars (2017 constant $),2022,1609.515233,5926.661873,925.974461
Ohio,Import,Truck,million U.S. dollars (2017 constant $),2022,10375.26256,32138.61246,456.730118
Ohio,Import,Water,million U.S. dollars (2017 constant $),2022,204.025797,537.358479,85.728682
Oklahoma,Domestic Only,Air (include truck-air),million U.S. dollars (2017 constant $),2022,0,867.950359,451.108314
Oklahoma,Domestic Only,Multiple modes & mail,million U.S. dollars (2017 constant $),2022,3814.685475,21157.52392,12694.6137
Oklahoma,Domestic Only,Pipeline,million U.S. dollars (2017 constant $),2022,3714.246913,16619.54436,16855.09185
Oklahoma,Domestic Only,Rail,million U.S. dollars (2017 constant $),2022,2660.5377,2527.002512,1284.128061
Oklahoma,Domestic Only,Truck,million U.S. dollars (2017 constant $),2022,66519.67005,78839.27008,62352.69232
Oklahoma,Domestic Only,Water,million U.S. dollars (2017 constant $),2022,172.518453,488.068756,1168.812724
Oklahoma,Export,Air (include truck-air),million U.S. dollars (2017 constant $),2022,0,18.285897,1166.093818
Oklahoma,Export,Multiple modes & mail,million U.S. dollars (2017 constant $),2022,0,0,342.088007
Oklahoma,Export,Other and unknown,million U.S. dollars (2017 constant $),2022,0,0,56.979633
Oklahoma,Export,Rail,million U.S. dollars (2017 constant $),2022,0,0,312.217492
Oklahoma,Export,Truck,million U.S. dollars (2017 constant $),2022,60.467233,4.421351,3452.177802
Oklahoma,Export,Water,million U.S. dollars (2017 constant $),2022,0,0,13.381028
Oklahoma,Import,Air (include truck-air),million U.S. dollars (2017 constant $),2022,0,1104.598607,17.697212
Oklahoma,Import,Multiple modes & mail,million U.S. dollars (2017 constant $),2022,0,980.611164,0
Oklahoma,Import,Other and unknown,million U.S. dollars (2017 constant $),2022,0,0.665125,7.475265
Oklahoma,Import,Pipeline,million U.S. dollars (2017 constant $),2022,0,3748.435161,0
Oklahoma,Import,Rail,million U.S. dollars (2017 constant $),2022,0,315.171646,0
Oklahoma,Import,Truck,million U.S. dollars (2017 constant $),2022,117.853964,5800.8397,12.93545
Oklahoma,Import,Water,million U.S. dollars (2017 constant $),2022,0,115.579909,0
Oregon,Domestic Only,Air (include truck-air),million U.S. dollars (2017 constant $),2022,3.118042,1582.727275,907.234948
Oregon,Domestic Only,Multiple modes & mail,million U.S. dollars (2017 constant $),2022,4507.715665,30013.06715,19360.92466
Oregon,Domestic Only,Other and unknown,million U.S. dollars (2017 constant $),2022,2.091687,0,0
Oregon,Domestic Only,Pipeline,million U.S. dollars (2017 constant $),2022,1383.576856,5494.404391,3137.715132
Oregon,Domestic Only,Rail,million U.S. dollars (2017 constant $),2022,715.834163,1600.429168,715.123337
Oregon,Domestic Only,Truck,million U.S. dollars (2017 constant $),2022,69398.84849,67926.61121,60008.24966
Oregon,Domestic Only,Water,million U.S. dollars (2017 constant $),2022,1099.539385,572.032677,130.536531
Oregon,Export,Air (include truck-air),million U.S. dollars (2017 constant $),2022,0.024093,12.906017,5816.984406
Oregon,Export,Multiple modes & mail,million U.S. dollars (2017 constant $),2022,0.1438,66.846209,2416.167586
Oregon,Export,Other and unknown,million U.S. dollars (2017 constant $),2022,0.289469,29.462618,31.444185
Oregon,Export,Pipeline,million U.S. dollars (2017 constant $),2022,0,0,6.851558
Oregon,Export,Rail,million U.S. dollars (2017 constant $),2022,394.524089,431.096628,423.054623
Oregon,Export,Truck,million U.S. dollars (2017 constant $),2022,2520.642877,1470.762003,9176.434666
Oregon,Export,Water,million U.S. dollars (2017 constant $),2022,452.087567,9.902127,108.047027
Oregon,Import,Air (include truck-air),million U.S. dollars (2017 constant $),2022,0,1944.867261,173.973456
Oregon,Import,Multiple modes & mail,million U.S. dollars (2017 constant $),2022,32.12433,633.177003,63.123665
Oregon,Import,Other and unknown,million U.S. dollars (2017 constant $),2022,0.36617,50.933983,2.851322
Oregon,Import,Rail,million U.S. dollars (2017 constant $),2022,363.585637,1431.78495,642.235482
Oregon,Import,Truck,million U.S. dollars (2017 constant $),2022,5316.425125,5846.953701,2487.330785
Oregon,Import,Water,million U.S. dollars (2017 constant $),2022,432.083662,42.720901,3619.274352
Pennsylvania,Domestic Only,Air (include truck-air),million U.S. dollars (2017 constant $),2022,4.219965,2950.715133,2702.975825
Pennsylvania,Domestic Only,Multiple modes & mail,million U.S. dollars (2017 constant $),2022,26565.63638,80191.05073,110332.9311
Pennsylvania,Domestic Only,Other and unknown,million U.S. dollars (2017 constant $),2022,6.555524,0,0
Pennsylvania,Domestic Only,Pipeline,million U.S. dollars (2017 constant $),2022,13693.28293,4921.636606,20416.61169
Pennsylvania,Domestic Only,Rail,million U.S. dollars (2017 constant $),2022,2184.406325,5333.946432,1900.901827
Pennsylvania,Domestic Only,Truck,million U.S. dollars (2017 constant $),2022,213112.4531,262797.846,296264.8402
Pennsylvania,Domestic Only,Water,million U.S. dollars (2017 constant $),2022,641.429413,1120.556039,774.398472
Pennsylvania,Export,Air (include truck-air),million U.S. dollars (2017 constant $),2022,5.011413,3219.039528,4228.746811
Pennsylvania,Export,Multiple modes & mail,million U.S. dollars (2017 constant $),2022,111.549133,371.093471,1365.808551
Pennsylvania,Export,Other and unknown,million U.S. dollars (2017 constant $),2022,66.428691,127.956927,372.156863
Pennsylvania,Export,Pipeline,million U.S. dollars (2017 constant $),2022,0,0,31.236565
Pennsylvania,Export,Rail,million U.S. dollars (2017 constant $),2022,152.805271,373.045994,1821.132526
Pennsylvania,Export,Truck,million U.S. dollars (2017 constant $),2022,5124.325469,4169.010421,26545.01514
Pennsylvania,Export,Water,million U.S. dollars (2017 constant $),2022,179.116644,452.298213,853.540386
Pennsylvania,Import,Air (include truck-air),million U.S. dollars (2017 constant $),2022,1833.395714,6618.115519,1579.763168
Pennsylvania,Import,Multiple modes & mail,million U.S. dollars (2017 constant $),2022,322.229623,5569.07774,1366.464511
Pennsylvania,Import,No domestic mode,million U.S. dollars (2017 constant $),2022,6314.276541,0,0
Pennsylvania,Import,Other and unknown,million U.S. dollars (2017 constant $),2022,1.799839,15.544337,24.192975
Pennsylvania,Import,Pipeline,million U.S. dollars (2017 constant $),2022,0,603.024632,0
Pennsylvania,Import,Rail,million U.S. dollars (2017 constant $),2022,1457.429917,3844.65702,2103.27344
Pennsylvania,Import,Truck,million U.S. dollars (2017 constant $),2022,22782.18008,33987.90379,11260.8364
Pennsylvania,Import,Water,million U.S. dollars (2017 constant $),2022,1375.566553,608.407646,2843.837741
Rhode Island,Domestic Only,Air (include truck-air),million U.S. dollars (2017 constant $),2022,0,363.937116,207.430155
Rhode Island,Domestic Only,Multiple modes & mail,million U.S. dollars (2017 constant $),2022,603.092421,5852.699917,6488.089337
Rhode Island,Domestic Only,Pipeline,million U.S. dollars (2017 constant $),2022,220.506202,1260.721716,391.520385
Rhode Island,Domestic Only,Rail,million U.S. dollars (2017 constant $),2022,0,16.662893,1.803758
Rhode Island,Domestic Only,Truck,million U.S. dollars (2017 constant $),2022,10691.19979,17514.68939,29372.4791
Rhode Island,Export,Air (include truck-air),million U.S. dollars (2017 constant $),2022,0,0.058906,469.404536
Rhode Island,Export,Multiple modes & mail,million U.S. dollars (2017 constant $),2022,0,0.765044,35.207612
Rhode Island,Export,Other and unknown,million U.S. dollars (2017 constant $),2022,0,0,22.707439
Rhode Island,Export,Rail,million U.S. dollars (2017 constant $),2022,0,22.629794,159.805701
Rhode Island,Export,Truck,million U.S. dollars (2017 constant $),2022,366.158284,0.516599,1610.276662
Rhode Island,Import,Air (include truck-air),million U.S. dollars (2017 constant $),2022,0,300.819537,0.276728
Rhode Island,Import,Multiple modes & mail,million U.S. dollars (2017 constant $),2022,29.297539,227.557243,675.831538
Rhode Island,Import,Other and unknown,million U.S. dollars (2017 constant $),2022,2.49395,33.693991,2.563756
Rhode Island,Import,Rail,million U.S. dollars (2017 constant $),2022,0,359.108535,1352.814365
Rhode Island,Import,Truck,million U.S. dollars (2017 constant $),2022,8949.959233,2055.07561,11.957066
Rhode Island,Import,Water,million U.S. dollars (2017 constant $),2022,0,0,59.44282
South Carolina,Domestic Only,Air (include truck-air),million U.S. dollars (2017 constant $),2022,0,5256.461269,3258.987696
South Carolina,Domestic Only,Multiple modes & mail,million U.S. dollars (2017 constant $),2022,8086.609495,37427.58839,20969.15462
South Carolina,Domestic Only,Pipeline,million U.S. dollars (2017 constant $),2022,1057.630231,3425.682298,1772.494161
South Carolina,Domestic Only,Rail,million U.S. dollars (2017 constant $),2022,3011.400267,2267.582908,2236.788979
South Carolina,Domestic Only,Truck,million U.S. dollars (2017 constant $),2022,69801.65018,109224.6745,108518.909
South Carolina,Domestic Only,Water,million U.S. dollars (2017 constant $),2022,0,373.169794,0
South Carolina,Export,Air (include truck-air),million U.S. dollars (2017 constant $),2022,0.101446,209.544853,1614.308812
South Carolina,Export,Multiple modes & mail,million U.S. dollars (2017 constant $),2022,347.03657,812.962967,1080.460778
South Carolina,Export,Other and unknown,million U.S. dollars (2017 constant $),2022,5921.717971,0.164392,322.749908
South Carolina,Export,Rail,million U.S. dollars (2017 constant $),2022,1293.559907,2783.432456,1447.344598
South Carolina,Export,Truck,million U.S. dollars (2017 constant $),2022,13218.97496,10319.30072,9807.939168
South Carolina,Export,Water,million U.S. dollars (2017 constant $),2022,0,0.401073,0.056044
South Carolina,Import,Air (include truck-air),million U.S. dollars (2017 constant $),2022,4.619659,1437.64722,2510.276697
South Carolina,Import,Multiple modes & mail,million U.S. dollars (2017 constant $),2022,395.819505,1956.659377,1914.629409
South Carolina,Import,Other and unknown,million U.S. dollars (2017 constant $),2022,0.002898,1.471655,0
South Carolina,Import,Rail,million U.S. dollars (2017 constant $),2022,1174.616705,1841.801492,7209.950766
South Carolina,Import,Truck,million U.S. dollars (2017 constant $),2022,22483.28523,12271.3331,18854.1231
South Carolina,Import,Water,million U.S. dollars (2017 constant $),2022,0.002604,0.071874,0.114768
South Dakota,Domestic Only,Air (include truck-air),million U.S. dollars (2017 constant $),2022,0,135.851323,40.690075
South Dakota,Domestic Only,Multiple modes & mail,million U.S. dollars (2017 constant $),2022,733.801184,6306.271572,4028.278254
South Dakota,Domestic Only,Pipeline,million U.S. dollars (2017 constant $),2022,358.407271,4063.228507,4027.727744
South Dakota,Domestic Only,Rail,million U.S. dollars (2017 constant $),2022,1128.005696,140.704324,2302.726232
South Dakota,Domestic Only,Truck,million U.S. dollars (2017 constant $),2022,23773.81356,21745.04988,17812.37322
South Dakota,Export,Air (include truck-air),million U.S. dollars (2017 constant $),2022,1.593214,206.853599,84.035385
South Dakota,Export,Multiple modes & mail,million U.S. dollars (2017 constant $),2022,0,0.004767,85.326447
South Dakota,Export,Other and unknown,million U.S. dollars (2017 constant $),2022,0,0.305341,18.754404
South Dakota,Export,Rail,million U.S. dollars (2017 constant $),2022,0,0,330.831783
South Dakota,Export,Truck,million U.S. dollars (2017 constant $),2022,0,6.190113,903.541578
South Dakota,Export,Water,million U.S. dollars (2017 constant $),2022,0,0,0.047305
South Dakota,Import,Air (include truck-air),million U.S. dollars (2017 constant $),2022,0,121.18121,0.067783
South Dakota,Import,Multiple modes & mail,million U.S. dollars (2017 constant $),2022,0,53.301424,0
South Dakota,Import,Other and unknown,million U.S. dollars (2017 constant $),2022,0.086939,0.142174,0
